timestamp,ax,ay,az,gx,gy,gz,label
1775201920608,2.111666,3.1633115,8.817552,-0.005497625,0.34085277,1.0042329,stairs_down
1775201920623,2.111666,3.1633115,8.817552,-0.44897273,0.5363239,-0.014660334,stairs_down
1775201920623,2.2695923,3.1680973,9.119047,-0.44897273,0.5363239,-0.014660334,stairs_down
1775201920631,2.2695923,3.1680973,9.119047,-0.4795151,0.62795097,-0.007330167,stairs_down
1775201920631,2.3318057,3.2015967,8.73141,-0.4795151,0.62795097,-0.007330167,stairs_down
1775201920645,2.3318057,3.2015967,8.73141,-0.5515951,0.671932,-0.0061084726,stairs_down
1775201920646,2.7290142,2.536392,8.803194,-0.5515951,0.671932,-0.0061084726,stairs_down
1775201920666,2.7290142,2.536392,8.803194,-0.6884249,0.67437536,-0.09407048,stairs_down
1775201920667,3.2410784,2.565106,8.913264,-0.6884249,0.67437536,-0.09407048,stairs_down
1775201920685,3.2410784,2.565106,8.913264,-0.75806147,0.715913,-0.15149012,stairs_down
1775201920686,4.308277,2.8905299,8.874979,-0.75806147,0.715913,-0.15149012,stairs_down
1775201920710,4.308277,2.8905299,8.874979,-0.7495096,0.8026533,-0.13805148,stairs_down
1775201920710,4.21735,2.1966112,8.664411,-0.7495096,0.8026533,-0.13805148,stairs_down
1775201920723,4.21735,2.1966112,8.664411,-0.84968853,0.8930587,-0.23700874,stairs_down
1775201920723,2.9778678,1.2442678,9.540184,-0.84968853,0.8930587,-0.23700874,stairs_down
1775201920743,2.0111675,1.5840486,9.77468,-0.84968853,0.8930587,-0.23700874,stairs_down
1775201920743,2.0111675,1.5840486,9.77468,-0.9388722,0.8002099,-0.48989952,stairs_down
1775201920763,2.0111675,1.5840486,9.77468,-0.767835,0.6426113,-0.70247436,stairs_down
1775201920764,1.8580267,1.8903298,10.305887,-0.767835,0.6426113,-0.70247436,stairs_down
1775201920782,1.8580267,1.8903298,10.305887,-0.43919918,0.42148462,-0.79165804,stairs_down
1775201920782,1.2406785,1.4452649,10.554741,-0.43919918,0.42148462,-0.79165804,stairs_down
1775201920803,1.2406785,1.4452649,10.554741,-0.15820944,0.21868332,-0.85762954,stairs_down
1775201920804,0.53240305,1.2155539,10.439885,-0.15820944,0.21868332,-0.85762954,stairs_down
1775201920823,0.53240305,1.2155539,10.439885,-0.10323319,0.11361759,-0.90038884,stairs_down
1775201920824,0.23090738,0.9619147,10.535598,-0.10323319,0.11361759,-0.90038884,stairs_down
1775201920841,0.23090738,0.9619147,10.535598,-0.26449686,0.070858285,-0.95170003,stairs_down
1775201920841,0.18305093,1.4548361,10.588241,-0.26449686,0.070858285,-0.95170003,stairs_down
1775201920866,0.18305093,1.4548361,10.588241,-0.45263782,0.131943,-1.0188932,stairs_down
1775201920866,-0.2428715,1.4835501,10.425529,-0.45263782,0.131943,-1.0188932,stairs_down
1775201920880,-0.2428715,1.4835501,10.425529,-0.5173876,0.15026842,-1.1386193,stairs_down
1775201920880,-0.55393845,1.579263,10.377672,-0.5173876,0.15026842,-1.1386193,stairs_down
1775201920899,-0.55393845,1.579263,10.377672,-0.49417543,0.11361759,-1.3206518,stairs_down
1775201920899,-1.0037891,1.3256238,10.602597,-0.49417543,0.11361759,-1.3206518,stairs_down
1775201920920,-2.1475582,0.9667004,10.329815,-0.49417543,0.11361759,-1.3206518,stairs_down
1775201920921,-2.1475582,0.9667004,10.329815,-0.43675578,0.07818845,-1.407392,stairs_down
1775201920941,-2.1475582,0.9667004,10.329815,-0.26205346,-0.025655584,-1.3988402,stairs_down
1775201920941,-2.9036903,0.9954142,10.387243,-0.26205346,-0.025655584,-1.3988402,stairs_down
1775201920957,-2.9036903,0.9954142,10.387243,-0.070247434,-0.25044736,-1.2522368,stairs_down
1775201920957,-3.2817562,1.3351951,10.54517,-0.070247434,-0.25044736,-1.2522368,stairs_down
1775201920976,-3.2817562,1.3351951,10.54517,-0.029931515,-0.55342764,-1.0347753,stairs_down
1775201920976,-3.138187,1.3926228,10.334601,-0.029931515,-0.55342764,-1.0347753,stairs_down
1775201921001,-3.0664022,1.8424734,9.889536,-0.029931515,-0.55342764,-1.0347753,stairs_down
1775201921001,-3.0664022,1.8424734,9.889536,-0.16187452,-0.75256383,-0.9138275,stairs_down
1775201921020,-3.0664022,1.8424734,9.889536,-0.26205346,-0.85029936,-0.8991672,stairs_down
1775201921020,-2.353341,1.875973,9.3200445,-0.26205346,-0.85029936,-0.8991672,stairs_down
1775201921036,-2.353341,1.875973,9.3200445,-0.26694027,-0.8991672,-0.8209787,stairs_down
1775201921037,-2.2671995,2.0673988,8.779266,-0.26694027,-0.8991672,-0.8209787,stairs_down
1775201921063,-2.2671995,2.0673988,8.779266,-0.27182704,-0.90161055,-0.6768188,stairs_down
1775201921063,-1.8891335,2.8426733,8.597412,-0.27182704,-0.90161055,-0.6768188,stairs_down
1775201921075,-1.8891335,2.8426733,8.597412,-0.31825143,-0.7635591,-0.56930965,stairs_down
1775201921076,-1.7359928,3.6849468,8.980264,-0.31825143,-0.7635591,-0.56930965,stairs_down
1775201921094,-1.1090733,3.2829528,9.439685,-0.31825143,-0.7635591,-0.56930965,stairs_down
1775201921094,-1.1090733,3.2829528,9.439685,-0.29503924,-0.53021544,-0.57297474,stairs_down
1775201921119,-0.6257231,3.3930225,8.616554,-0.29503924,-0.53021544,-0.57297474,stairs_down
1775201921120,-0.6257231,3.3930225,8.616554,-0.114228435,-0.4422534,-0.61695576,stairs_down
1775201921134,-0.88414794,3.8333018,8.047063,-0.114228435,-0.4422534,-0.61695576,stairs_down
1775201921135,-0.88414794,3.8333018,8.047063,0.20585553,-0.44836187,-0.61084723,stairs_down
1775201921152,-0.88414794,3.8333018,8.047063,0.5234961,-0.5082249,-0.51799846,stairs_down
1775201921153,-0.78364944,3.7280176,7.243074,0.5234961,-0.5082249,-0.51799846,stairs_down
1775201921174,-0.78364944,3.7280176,7.243074,0.66276926,-0.41659784,-0.37017342,stairs_down
1775201921174,-0.62093747,3.9816568,7.3627152,0.66276926,-0.41659784,-0.37017342,stairs_down
1775201921190,-0.62093747,3.9816568,7.3627152,0.5173876,-0.17225893,-0.26877278,stairs_down
1775201921191,-0.73579293,4.699504,8.042277,0.5173876,-0.17225893,-0.26877278,stairs_down
1775201921211,-0.061016977,4.800002,8.721839,0.5173876,-0.17225893,-0.26877278,stairs_down
1775201921212,-0.061016977,4.800002,8.721839,0.211964,-0.0061084726,-0.22601348,stairs_down
1775201921231,-0.061016977,4.800002,8.721839,-0.06658235,-0.002443389,-0.10140064,stairs_down
1775201921232,-0.104087785,4.3118663,9.985249,-0.06658235,-0.002443389,-0.10140064,stairs_down
1775201921248,-0.104087785,4.3118663,9.985249,-0.04459185,-0.13438639,0.16737215,stairs_down
1775201921250,-0.5204389,3.7710886,7.396215,-0.04459185,-0.13438639,0.16737215,stairs_down
1775201921277,-0.5204389,3.7710886,7.396215,0.032374904,0.11972606,0.32130566,stairs_down
1775201921277,-0.42951167,3.6849468,8.0614195,0.032374904,0.11972606,0.32130566,stairs_down
1775201921290,-0.63529444,3.67059,10.090533,0.032374904,0.11972606,0.32130566,stairs_down
1775201921290,-0.63529444,3.67059,10.090533,-0.043370154,0.45202696,0.39094225,stairs_down
1775201921308,-0.63529444,3.67059,10.090533,-0.2583884,0.555871,0.47035238,stairs_down
1775201921309,-0.15672988,3.6849468,10.947164,-0.2583884,0.555871,0.47035238,stairs_down
1775201921332,0.039481573,3.4025939,10.789237,-0.2583884,0.555871,0.47035238,stairs_down
1775201921333,0.039481573,3.4025939,10.789237,-0.37200597,0.555871,0.56442285,stairs_down
1775201921348,0.106480606,2.8570302,10.013963,-0.37200597,0.555871,0.56442285,stairs_down
1775201921348,0.106480606,2.8570302,10.013963,-0.17775655,0.5595361,0.70125264,stairs_down
1775201921368,-0.32422748,1.3878372,10.975878,-0.17775655,0.5595361,0.70125264,stairs_down
1775201921368,-0.32422748,1.3878372,10.975878,0.22784603,0.61329067,0.8222004,stairs_down
1775201921384,-0.67836523,1.3591232,12.559926,0.22784603,0.61329067,0.8222004,stairs_down
1775201921386,-0.67836523,1.3591232,12.559926,0.40743512,0.6499415,0.8099835,stairs_down
1775201921408,-0.67836523,1.3591232,12.559926,0.3011477,0.65971506,0.90161055,stairs_down
1775201921409,-0.8650054,1.8041883,14.416757,0.3011477,0.65971506,0.90161055,stairs_down
1775201921424,-0.8650054,1.8041883,14.416757,0.24861483,0.47401747,1.0836431,stairs_down
1775201921425,-0.40558344,1.2107682,14.928821,0.24861483,0.47401747,1.0836431,stairs_down
1775201921445,-0.40558344,1.2107682,14.928821,0.38422292,0.21257484,1.1862653,stairs_down
1775201921445,-0.11844472,0.44027936,13.651053,0.38422292,0.21257484,1.1862653,stairs_down
1775201921465,-0.11844472,0.44027936,13.651053,0.6346703,0.20890976,1.1923739,stairs_down
1775201921466,0.1160519,-0.009571291,12.44507,0.6346703,0.20890976,1.1923739,stairs_down
