timestamp,ax,ay,az,gx,gy,gz,label
1775202694481,1.9202402,3.426522,8.592627,-0.47081053,-0.19409671,-0.26464957,stairs_up
1775202694481,2.0638096,3.5509489,8.76491,-0.47081053,-0.19409671,-0.26464957,stairs_up
1775202694481,2.0638096,3.5509489,8.76491,-0.100637086,0.36910444,-0.07162184,stairs_up
1775202694496,2.0638096,3.5509489,8.76491,-0.094528615,0.43263257,-0.07040015,stairs_up
1775202694496,1.7862421,3.7280176,9.35833,-0.094528615,0.43263257,-0.07040015,stairs_up
1775202694513,1.7862421,3.7280176,9.35833,-0.07375981,0.3153499,-0.11193776,stairs_up
1775202694513,1.0444671,3.7184465,9.21476,-0.07375981,0.3153499,-0.11193776,stairs_up
1775202694533,1.0444671,3.7184465,9.21476,-0.13117945,0.22983128,-0.08994726,stairs_up
1775202694533,0.80997044,3.5700915,9.090333,-0.13117945,0.22983128,-0.08994726,stairs_up
1775202694551,0.80997044,3.5700915,9.090333,-0.22280654,0.21883602,-0.026419144,stairs_up
1775202694551,1.3411771,3.2733815,9.300901,-0.22280654,0.21883602,-0.026419144,stairs_up
1775202694572,1.3411771,3.2733815,9.300901,-0.26800925,0.19195876,-7.635591E-4,stairs_up
1775202694586,1.5661024,3.4791641,9.482756,-0.26800925,0.19195876,-7.635591E-4,stairs_up
1775202694597,0.95832545,3.4217365,9.35833,-0.26800925,0.19195876,-7.635591E-4,stairs_up
1775202694598,0.95832545,3.4217365,9.35833,-0.30466008,0.11987878,0.006566608,stairs_up
1775202694610,0.95832545,3.4217365,9.35833,-0.39140037,0.04535541,-0.008093726,stairs_up
1775202694610,0.5419743,3.1537402,9.707682,-0.39140037,0.04535541,-0.008093726,stairs_up
1775202694629,0.5419743,3.1537402,9.707682,-0.45859358,-0.0035123718,0.016340164,stairs_up
1775202694630,0.87218386,3.0867412,10.24846,-0.45859358,-0.0035123718,0.016340164,stairs_up
1775202694653,0.8147561,3.330809,10.057034,-0.45859358,-0.0035123718,0.016340164,stairs_up
1775202694653,0.8147561,3.330809,10.057034,-0.37918344,-0.10491302,0.022448637,stairs_up
1775202694672,1.1066805,3.8380876,9.573684,-0.37918344,-0.10491302,0.022448637,stairs_up
1775202694673,1.1066805,3.8380876,9.573684,-0.17271706,-0.31748787,-0.019088976,stairs_up
1775202694694,1.1066805,3.8380876,9.573684,0.06795676,-0.45431766,-0.006872032,stairs_up
1775202694694,1.5134603,4.4410787,9.229117,0.06795676,-0.45431766,-0.006872032,stairs_up
1775202694708,1.5134603,4.4410787,9.229117,0.17424418,-0.39078954,0.17149536,stairs_up
1775202694708,1.5613167,3.9290147,9.6071825,0.17424418,-0.39078954,0.17149536,stairs_up
1775202694726,1.5613167,3.9290147,9.6071825,0.113159455,-0.22830416,0.48806697,stairs_up
1775202694726,2.2408783,3.1776686,7.9800634,0.113159455,-0.22830416,0.48806697,stairs_up
1775202694746,2.2408783,3.1776686,7.9800634,-0.052991,-0.053601846,0.707972,stairs_up
1775202694746,2.2169502,2.751746,8.396415,-0.052991,-0.053601846,0.707972,stairs_up
1775202694770,2.2169502,2.751746,8.396415,-0.17393875,0.12843063,0.62489676,stairs_up
1775202694770,1.9345971,3.1680973,7.2957163,-0.17393875,0.12843063,0.62489676,stairs_up
1775202694785,1.9345971,3.1680973,7.2957163,-0.23991026,0.52548134,0.3402419,stairs_up
1775202694785,3.2410784,3.0867412,9.253045,-0.23991026,0.52548134,0.3402419,stairs_up
1775202694806,3.2410784,3.0867412,9.253045,-0.300995,0.6244386,0.03955236,stairs_up
1775202694807,2.6715865,3.4121652,10.124033,-0.300995,0.6244386,0.03955236,stairs_up
1775202694825,2.6715865,3.4121652,10.124033,-0.22158484,0.47417018,-0.10949437,stairs_up
1775202694826,1.6522441,4.1635113,10.80838,-0.22158484,0.47417018,-0.10949437,stairs_up
1775202694844,1.6522441,4.1635113,10.80838,-0.06154286,0.37154785,-0.13759334,stairs_up
1775202694844,1.8532411,4.058227,12.268002,-0.06154286,0.37154785,-0.13759334,stairs_up
1775202694864,1.8532411,4.058227,12.268002,0.08383878,0.23349637,-0.15103199,stairs_up
1775202694865,1.8101703,3.6370904,12.7082815,0.08383878,0.23349637,-0.15103199,stairs_up
1775202694884,1.8101703,3.6370904,12.7082815,0.23166382,0.08689302,-0.18279605,stairs_up
1775202694885,1.5756737,3.5605202,12.813565,0.23166382,0.08689302,-0.18279605,stairs_up
1775202694903,1.2933207,4.1635113,13.115061,0.23166382,0.08689302,-0.18279605,stairs_up
1775202694903,1.2933207,4.1635113,13.115061,0.3501682,-0.057266932,-0.2133384,stairs_up
1775202694923,1.2933207,4.1635113,13.115061,0.35749835,-0.029167956,-0.19745637,stairs_up
1775202694923,1.1449656,4.359723,13.488341,0.35749835,-0.029167956,-0.19745637,stairs_up
1775202694947,1.2406785,4.173083,13.986049,0.35749835,-0.029167956,-0.19745637,stairs_up
1775202694948,1.2406785,4.173083,13.986049,0.14981028,-0.12568182,-0.13270657,stairs_up
1775202694961,1.2406785,4.173083,13.986049,-0.20203774,-0.1525591,-0.003206948,stairs_up
1775202694962,0.9774681,3.182454,13.287344,-0.20203774,-0.1525591,-0.003206948,stairs_up
1775202694980,0.9774681,3.182454,13.287344,-0.37185326,-0.012064233,0.12140589,stairs_up
1775202694981,0.613759,1.6414764,11.832508,-0.37185326,-0.012064233,0.12140589,stairs_up
1775202695003,0.613759,1.6414764,11.832508,-0.20570281,0.33001024,0.19226417,stairs_up
1775202695003,0.47018966,0.3493521,11.090733,-0.20570281,0.33001024,0.19226417,stairs_up
1775202695020,0.47018966,0.3493521,11.090733,0.1681357,0.4717268,0.20203774,stairs_up
1775202695020,-0.21894327,0.17706887,11.272588,0.1681357,0.4717268,0.20203774,stairs_up
1775202695039,-0.21894327,0.17706887,11.272588,0.49310645,0.22983128,0.24235365,stairs_up
1775202695040,-0.8362915,0.7609176,10.80838,0.49310645,0.22983128,0.24235365,stairs_up
1775202695059,-0.7692925,1.3160524,9.1669035,0.49310645,0.22983128,0.24235365,stairs_up
1775202695059,-0.7692925,1.3160524,9.1669035,0.6580352,-0.04382829,0.37811446,stairs_up
1775202695080,-0.7692925,1.3160524,9.1669035,0.66292197,-0.0193944,0.535713,stairs_up
1775202695081,-0.79800636,1.268196,8.334201,0.66292197,-0.0193944,0.535713,stairs_up
1775202695099,-0.85064846,0.7082755,8.200203,0.66292197,-0.0193944,0.535713,stairs_up
1775202695100,-0.85064846,0.7082755,8.200203,0.5786251,0.16874656,0.6493306,stairs_up
1775202695116,-0.85064846,0.7082755,8.200203,0.49554983,0.18829367,0.6566608,stairs_up
1775202695117,-1.1090733,0.60777694,8.066205,0.49554983,0.18829367,0.6566608,stairs_up
1775202695136,-1.1090733,0.60777694,8.066205,0.44057357,0.074676074,0.5711422,stairs_up
1775202695136,-1.0755738,1.1437693,7.4775705,0.44057357,0.074676074,0.5711422,stairs_up
1775202695158,-0.97507524,1.861616,6.7932234,0.44057357,0.074676074,0.5711422,stairs_up
1775202695158,-0.97507524,1.861616,6.7932234,0.39903596,-0.031611346,0.4343124,stairs_up
1775202695175,-0.97507524,1.861616,6.7932234,0.32206923,-0.0035123718,0.3011477,stairs_up
1775202695175,-0.55393845,2.8570302,6.9655066,0.32206923,-0.0035123718,0.3011477,stairs_up
1775202695194,-0.55393845,2.8570302,6.9655066,0.15347537,0.114992,0.26312247,stairs_up
1775202695195,-0.2620141,3.7136607,7.5732837,0.15347537,0.114992,0.26312247,stairs_up
1775202695214,-0.2620141,3.7136607,7.5732837,-0.03955236,0.19562383,0.32558158,stairs_up
1775202695215,-0.2955136,3.804588,8.310273,-0.03955236,0.19562383,0.32558158,stairs_up
1775202695238,-0.2955136,3.804588,8.310273,-0.13484453,0.18829367,0.3903314,stairs_up
1775202695238,-0.19980069,2.9862428,8.449057,-0.13484453,0.18829367,0.3903314,stairs_up
1775202695253,-0.19980069,2.9862428,8.449057,-0.13362284,0.122322164,0.37689275,stairs_up
1775202695253,-0.02751746,2.5459633,8.219346,-0.13362284,0.122322164,0.37689275,stairs_up
1775202695272,-0.02751746,2.5459633,8.219346,-0.110410646,0.088114716,0.3231382,stairs_up
1775202695273,0.25962126,2.7852457,8.252846,-0.110410646,0.088114716,0.3231382,stairs_up
1775202695293,0.25962126,2.7852457,8.252846,-0.0749815,0.07711947,0.29381752,stairs_up
1775202695293,0.57547385,3.1154552,8.2049885,-0.0749815,0.07711947,0.29381752,stairs_up
1775202695311,0.57547385,3.1154552,8.2049885,-0.0029015245,0.08689302,0.3170297,stairs_up
1775202695311,0.76689965,3.2638102,8.496913,-0.0029015245,0.08689302,0.3170297,stairs_up
1775202695337,0.76689965,3.2638102,8.496913,0.08261709,0.06123744,0.36345413,stairs_up
1775202695338,0.7860422,3.2829528,8.429914,0.08261709,0.06123744,0.36345413,stairs_up
1775202695349,0.7860422,3.2829528,8.429914,0.14003673,0.017256435,0.3927748,stairs_up
1775202695349,0.7573284,3.5126636,8.382058,0.14003673,0.017256435,0.3927748,stairs_up
1775202695369,0.7573284,3.5126636,8.382058,0.14614521,0.013591352,0.42698222,stairs_up
1775202695370,0.76689965,3.8955152,8.539984,0.14614521,0.013591352,0.42698222,stairs_up
1775202695395,0.7908279,3.871587,8.860622,0.14614521,0.013591352,0.42698222,stairs_up
1775202695396,0.7908279,3.871587,8.860622,0.10827268,0.051463883,0.47096324,stairs_up
1775202695410,0.7908279,3.871587,8.860622,0.048409645,0.044133715,0.4831802,stairs_up
1775202695411,0.75254273,3.818945,9.276974,0.048409645,0.044133715,0.4831802,stairs_up
1775202695427,0.75254273,3.818945,9.276974,-0.033443887,0.012369657,0.45874628,stairs_up
1775202695427,0.81954175,4.125226,9.468399,-0.033443887,0.012369657,0.45874628,stairs_up
1775202695449,0.81954175,4.125226,9.468399,-0.13973132,0.03191677,0.42942563,stairs_up
1775202695450,0.7956135,4.173083,9.970892,-0.13973132,0.03191677,0.42942563,stairs_up
1775202695468,0.7956135,4.173083,9.970892,-0.26190075,0.08567133,0.387888,stairs_up
1775202695468,0.81954175,4.23051,10.822737,-0.26190075,0.08567133,0.387888,stairs_up
1775202695494,0.81954175,4.23051,10.822737,-0.2985516,0.13331741,0.343907,stairs_up
1775202695494,0.5132605,3.9481573,11.58844,-0.2985516,0.13331741,0.343907,stairs_up
1775202695505,0.5132605,3.9481573,11.58844,-0.08108997,0.122322164,0.3048128,stairs_up
1775202695506,0.09212367,3.7423747,11.8899355,-0.08108997,0.122322164,0.3048128,stairs_up
1775202695526,0.09212367,3.7423747,11.8899355,0.31351736,0.018478129,0.20325942,stairs_up
1775202695527,-0.051445685,3.9625144,12.234502,0.31351736,0.018478129,0.20325942,stairs_up
1775202695550,-0.051445685,3.9625144,12.234502,0.53342235,-0.07314896,0.059099473,stairs_up
1775202695551,0.32183465,4.5128636,12.387643,0.53342235,-0.07314896,0.059099473,stairs_up
1775202695566,0.32183465,4.5128636,12.387643,0.39048412,-0.07559235,-0.05451812,stairs_up
1775202695566,0.7190432,4.3740797,12.210574,0.39048412,-0.07559235,-0.05451812,stairs_up
1775202695585,0.7190432,4.3740797,12.210574,-0.035887275,0.14431266,-0.13148487,stairs_up
1775202695585,1.006182,2.804388,13.162917,-0.035887275,0.14431266,-0.13148487,stairs_up
1775202695603,1.006182,2.804388,13.162917,-0.37185326,0.31779328,-0.25121093,stairs_up
1775202695603,1.2358929,1.1820544,13.703695,-0.37185326,0.31779328,-0.25121093,stairs_up
1775202695623,1.2358929,1.1820544,13.703695,-0.3633014,0.2506001,-0.42957833,stairs_up
1775202695624,1.5086746,0.66041905,12.9954195,-0.3633014,0.2506001,-0.42957833,stairs_up
1775202695651,1.5086746,0.66041905,12.9954195,-0.024892027,0.04902049,-0.5664081,stairs_up
1775202695652,1.7144574,0.81834537,11.444871,-0.024892027,0.04902049,-0.5664081,stairs_up
1775202695664,1.7144574,0.81834537,11.444871,0.45401222,-0.22830416,-0.6653654,stairs_up
1775202695674,1.7240287,0.72263247,9.946963,0.45401222,-0.22830416,-0.6653654,stairs_up
1775202695681,1.7240287,0.72263247,9.946963,0.78753483,-0.41033664,-0.78142637,stairs_up
1775202695682,2.0207388,0.4977071,8.788837,0.78753483,-0.41033664,-0.78142637,stairs_up
1775202695699,2.0207388,0.4977071,8.788837,0.8254074,-0.42744038,-0.9512419,stairs_up
1775202695700,2.2169502,0.5838487,7.9130645,0.8254074,-0.42744038,-0.9512419,stairs_up
1775202695721,2.2169502,0.5838487,7.9130645,0.6494833,-0.32359633,-1.1296093,stairs_up
1775202695721,2.2169502,1.0671989,7.7120676,0.6494833,-0.32359633,-1.1296093,stairs_up
1775202695741,2.2169502,1.0671989,7.7120676,0.43080002,-0.26128992,-1.2444485,stairs_up
1775202695741,2.3461626,1.7084754,7.372287,0.43080002,-0.26128992,-1.2444485,stairs_up
1775202695760,2.3461626,1.7084754,7.372287,0.24876754,-0.29427567,-1.2701042,stairs_up
1775202695760,2.2839491,2.1966112,7.1856465,0.24876754,-0.29427567,-1.2701042,stairs_up
1775202695778,2.111666,2.6129622,6.769295,0.24876754,-0.29427567,-1.2701042,stairs_up
1775202695790,2.111666,2.6129622,6.769295,0.08506048,-0.381016,-1.2493354,stairs_up
1775202695803,2.111666,2.6129622,6.769295,-0.056656085,-0.4433224,-1.2114629,stairs_up
1775202695803,2.0494525,2.833102,6.3768725,-0.056656085,-0.4433224,-1.2114629,stairs_up
1775202695816,2.0494525,2.833102,6.3768725,-0.18126893,-0.4677563,-1.1735903,stairs_up
1775202695817,2.0590239,2.9623144,6.3050876,-0.18126893,-0.4677563,-1.1735903,stairs_up
1775202695837,2.0590239,2.9623144,6.3050876,-0.33031565,-0.47752985,-1.1442696,stairs_up
1775202695837,1.9680966,3.0867412,6.2668023,-0.33031565,-0.47752985,-1.1442696,stairs_up
