timestamp,ax,ay,az,gx,gy,gz,label
1775211462986,0.6376872,1.1820544,9.659825,0.114228435,-0.54487574,-0.38239038,still
1775211462986,0.6376872,1.1820544,9.659825,-0.3170297,0.3738385,-0.02443389,still
1775211462986,0.65682983,1.1676974,9.91825,-0.3170297,0.3738385,-0.02443389,still
1775211463009,0.4127619,1.1150553,9.980463,-0.3170297,0.3738385,-0.02443389,still
1775211463009,0.4127619,1.1150553,9.980463,-0.3402419,0.41659784,-0.08674031,still
1775211463023,0.4127619,1.1150553,9.980463,-0.3231382,0.41781953,-0.11972606,still
1775211463024,0.30269206,1.0001999,10.090533,-0.3231382,0.41781953,-0.11972606,still
1775211463045,0.13998012,1.0001999,10.186246,-0.3231382,0.41781953,-0.11972606,still
1775211463045,0.13998012,1.0001999,10.186246,-0.26938364,0.423928,-0.11728267,still
1775211463062,0.13998012,1.0001999,10.186246,-0.19730367,0.39338565,-0.092848785,still
1775211463062,-0.022731815,1.038485,10.200603,-0.19730367,0.39338565,-0.092848785,still
1775211463083,-0.15672988,1.0767702,10.200603,-0.19730367,0.39338565,-0.092848785,still
1775211463084,-0.15672988,1.0767702,10.200603,-0.13499725,0.32008398,-0.0891837,still
1775211463101,-0.30508488,0.9762716,10.124033,-0.13499725,0.32008398,-0.0891837,still
1775211463101,-0.30508488,0.9762716,10.124033,-0.0787993,0.17470232,-0.0904054,still
1775211463120,-0.30508488,0.9762716,10.124033,0.0018325418,0.039094225,-0.087962,still
1775211463120,-0.38165522,0.89013004,10.124033,0.0018325418,0.039094225,-0.087962,still
1775211463142,-0.357727,0.90448695,10.066605,0.0018325418,0.039094225,-0.087962,still
1775211463142,-0.357727,0.90448695,10.066605,0.09834641,-0.043981,-0.09651387,still
1775211463159,-0.357727,0.90448695,10.066605,0.15698774,-0.123391144,-0.058641337,still
1775211463160,-0.3385844,0.9284152,9.95175,0.15698774,-0.123391144,-0.058641337,still
