label,accel_std,accel_max,gyro_mean,az_mean,step_rate
running,5.159794914761303,22.97058794861827,2.6591968603244656,9.5619271524964,1.4974358974358974
stairs_down,3.6983995573386323,16.940939691178503,1.087062937583154,9.18970881620241,1.1144578313253013
stairs_up,1.964831179580014,13.660138521896066,0.9507766631906677,9.703886771439791,0.9921465968586387
still,0.011670183981366416,10.01735040617523,0.0016350496887276372,7.573629866140659,6.568131868131868
walking,2.9583243372332246,15.044910689681291,1.1265324756565553,9.571750862287402,1.0570866141732282
